,name,playlist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
136,Mood - Acoustic,Hit Acoustique,0.742,0.291,10,-8.17,1,0.0455,0.846,0.0,0.112,0.682,75.098,audio_features,6TTHXR7QYOUNS2gyy2OVvg,spotify:track:6TTHXR7QYOUNS2gyy2OVvg,https://api.spotify.com/v1/tracks/6TTHXR7QYOUNS2gyy2OVvg,https://api.spotify.com/v1/audio-analysis/6TTHXR7QYOUNS2gyy2OVvg,161000,4
137,beau-papa (acoustique),Hit Acoustique,0.645,0.378,10,-5.966,0,0.0922,0.599,0.0,0.258,0.396,119.554,audio_features,0wRFR5cUtBNArgtw4F1rw1,spotify:track:0wRFR5cUtBNArgtw4F1rw1,https://api.spotify.com/v1/tracks/0wRFR5cUtBNArgtw4F1rw1,https://api.spotify.com/v1/audio-analysis/0wRFR5cUtBNArgtw4F1rw1,201280,4
138,Breaking Me - Acoustic Version,Hit Acoustique,0.717,0.513,9,-5.972,0,0.0419,0.691,0.0,0.222,0.771,122.093,audio_features,0HdA4vcTOb3XzW3L43X6sK,spotify:track:0HdA4vcTOb3XzW3L43X6sK,https://api.spotify.com/v1/tracks/0HdA4vcTOb3XzW3L43X6sK,https://api.spotify.com/v1/audio-analysis/0HdA4vcTOb3XzW3L43X6sK,167705,4
139,Sweet but Psycho - Acoustic,Hit Acoustique,0.817,0.45,1,-7.434,1,0.0376,0.785,0.0,0.0461,0.635,126.992,audio_features,10WVEHOf1FZf5XgK6dUWvN,spotify:track:10WVEHOf1FZf5XgK6dUWvN,https://api.spotify.com/v1/tracks/10WVEHOf1FZf5XgK6dUWvN,https://api.spotify.com/v1/audio-analysis/10WVEHOf1FZf5XgK6dUWvN,179266,4
140,Lonely (with benny blanco) - Acoustic,Hit Acoustique,0.365,0.117,11,-10.61,0,0.041,0.969,2.48e-06,0.684,0.119,168.744,audio_features,4fKiuIavbsoTRZ6R7xuAyT,spotify:track:4fKiuIavbsoTRZ6R7xuAyT,https://api.spotify.com/v1/tracks/4fKiuIavbsoTRZ6R7xuAyT,https://api.spotify.com/v1/audio-analysis/4fKiuIavbsoTRZ6R7xuAyT,155188,4
141,you broke me first - Spotify Singles,Hit Acoustique,0.548,0.306,4,-8.503,1,0.0315,0.826,0.0,0.102,0.248,121.01,audio_features,4SBahN5KfX1RLG9XLNIlJA,spotify:track:4SBahN5KfX1RLG9XLNIlJA,https://api.spotify.com/v1/tracks/4SBahN5KfX1RLG9XLNIlJA,https://api.spotify.com/v1/audio-analysis/4SBahN5KfX1RLG9XLNIlJA,176653,4
142,Fast Car - Acoustic,Hit Acoustique,0.475,0.237,9,-9.923,1,0.0342,0.865,0.0,0.0881,0.595,103.045,audio_features,618v3huzqDQQBfMogznSb3,spotify:track:618v3huzqDQQBfMogznSb3,https://api.spotify.com/v1/tracks/618v3huzqDQQBfMogznSb3,https://api.spotify.com/v1/audio-analysis/618v3huzqDQQBfMogznSb3,217864,4
143,Let’s Go Home Together - Stripped,Hit Acoustique,0.649,0.441,4,-4.042,1,0.0421,0.619,0.0,0.152,0.331,153.603,audio_features,2cptaUFdsU60tdh7zRglai,spotify:track:2cptaUFdsU60tdh7zRglai,https://api.spotify.com/v1/tracks/2cptaUFdsU60tdh7zRglai,https://api.spotify.com/v1/audio-analysis/2cptaUFdsU60tdh7zRglai,221299,4
144,Never Seen The Rain - Alternate Version,Hit Acoustique,0.495,0.33,4,-8.376,1,0.0342,0.918,0.0,0.0973,0.33,76.875,audio_features,6MYNfMiLwCmA3bRdfzvfcs,spotify:track:6MYNfMiLwCmA3bRdfzvfcs,https://api.spotify.com/v1/tracks/6MYNfMiLwCmA3bRdfzvfcs,https://api.spotify.com/v1/audio-analysis/6MYNfMiLwCmA3bRdfzvfcs,300175,4
145,Shape of You - Acoustic,Hit Acoustique,0.843,0.4,8,-5.576,0,0.103,0.49,0.0,0.125,0.927,100.728,audio_features,5ULRlgiSPSKTaJN1vU9yso,spotify:track:5ULRlgiSPSKTaJN1vU9yso,https://api.spotify.com/v1/tracks/5ULRlgiSPSKTaJN1vU9yso,https://api.spotify.com/v1/audio-analysis/5ULRlgiSPSKTaJN1vU9yso,223573,4
146,telepatía // acoustic,Hit Acoustique,0.495,0.374,11,-7.958,0,0.045,0.847,0.0,0.109,0.427,112.566,audio_features,2syQErCMMM1rXeZqtuaqxg,spotify:track:2syQErCMMM1rXeZqtuaqxg,https://api.spotify.com/v1/tracks/2syQErCMMM1rXeZqtuaqxg,https://api.spotify.com/v1/audio-analysis/2syQErCMMM1rXeZqtuaqxg,178807,3
147,Head & Heart (feat. MNEK) - Acoustic,Hit Acoustique,0.329,0.392,5,-8.441,0,0.0362,0.799,0.0,0.117,0.333,87.664,audio_features,06N4bQF7MXzLbbifGMIJZW,spotify:track:06N4bQF7MXzLbbifGMIJZW,https://api.spotify.com/v1/tracks/06N4bQF7MXzLbbifGMIJZW,https://api.spotify.com/v1/audio-analysis/06N4bQF7MXzLbbifGMIJZW,218526,1
148,Dancing With A Stranger (With Normani) - Acoustic,Hit Acoustique,0.623,0.276,5,-8.893,0,0.0287,0.89,0.0,0.146,0.308,99.623,audio_features,29f11nLUcMYQ2Ndbnb7N0o,spotify:track:29f11nLUcMYQ2Ndbnb7N0o,https://api.spotify.com/v1/tracks/29f11nLUcMYQ2Ndbnb7N0o,https://api.spotify.com/v1/audio-analysis/29f11nLUcMYQ2Ndbnb7N0o,187621,4
149,Deep End - Acoustic,Hit Acoustique,0.445,0.418,4,-9.462,0,0.0673,0.835,0.0,0.35,0.356,110.882,audio_features,3WmJIqP0Fk5OyDKFuX09li,spotify:track:3WmJIqP0Fk5OyDKFuX09li,https://api.spotify.com/v1/tracks/3WmJIqP0Fk5OyDKFuX09li,https://api.spotify.com/v1/audio-analysis/3WmJIqP0Fk5OyDKFuX09li,150000,4
150,Watermelon Sugar - Acoustic,Hit Acoustique,0.428,0.122,10,-15.147,1,0.0396,0.909,0.0,0.162,0.439,91.363,audio_features,2AGen6RvvTNEhdNoyJEMvu,spotify:track:2AGen6RvvTNEhdNoyJEMvu,https://api.spotify.com/v1/tracks/2AGen6RvvTNEhdNoyJEMvu,https://api.spotify.com/v1/audio-analysis/2AGen6RvvTNEhdNoyJEMvu,183093,4
151,You (with Marshmello & Vance Joy) - Acoustic,Hit Acoustique,0.579,0.299,11,-8.104,1,0.0661,0.855,0.0,0.133,0.315,133.037,audio_features,2wcseriGAqeodDazDXgmaq,spotify:track:2wcseriGAqeodDazDXgmaq,https://api.spotify.com/v1/tracks/2wcseriGAqeodDazDXgmaq,https://api.spotify.com/v1/audio-analysis/2wcseriGAqeodDazDXgmaq,151674,5
152,Donne-moi ton cœur - acoustique,Hit Acoustique,0.623,0.211,8,-11.874,0,0.107,0.968,1.41e-06,0.118,0.259,83.71,audio_features,4C4wO1Lob3kTxvqXtPJice,spotify:track:4C4wO1Lob3kTxvqXtPJice,https://api.spotify.com/v1/tracks/4C4wO1Lob3kTxvqXtPJice,https://api.spotify.com/v1/audio-analysis/4C4wO1Lob3kTxvqXtPJice,177903,4
153,Our Song - Acoustic,Hit Acoustique,0.546,0.475,2,-5.864,1,0.0362,0.222,0.0,0.121,0.539,77.98,audio_features,6AJGPFFuC8qTWD5SP50RNh,spotify:track:6AJGPFFuC8qTWD5SP50RNh,https://api.spotify.com/v1/tracks/6AJGPFFuC8qTWD5SP50RNh,https://api.spotify.com/v1/audio-analysis/6AJGPFFuC8qTWD5SP50RNh,175435,4
154,Save Your Tears,Hit Acoustique,0.735,0.275,8,-8.994,0,0.0304,0.746,0.0,0.131,0.294,116.004,audio_features,45SbQo5bq8f0hNdB70IyFC,spotify:track:45SbQo5bq8f0hNdB70IyFC,https://api.spotify.com/v1/tracks/45SbQo5bq8f0hNdB70IyFC,https://api.spotify.com/v1/audio-analysis/45SbQo5bq8f0hNdB70IyFC,216800,4
155,Alien - Acoustic,Hit Acoustique,0.826,0.359,0,-14.165,1,0.0396,0.00922,0.00379,0.0653,0.937,110.975,audio_features,5IYKZF1nw5V0GtxQN7mspQ,spotify:track:5IYKZF1nw5V0GtxQN7mspQ,https://api.spotify.com/v1/tracks/5IYKZF1nw5V0GtxQN7mspQ,https://api.spotify.com/v1/audio-analysis/5IYKZF1nw5V0GtxQN7mspQ,140811,4
156,I Leave Again - Acoustic,Hit Acoustique,0.596,0.245,4,-11.146,1,0.0339,0.775,0.0,0.0762,0.525,117.214,audio_features,6XnmPBOZfmvRHW1BSbwugJ,spotify:track:6XnmPBOZfmvRHW1BSbwugJ,https://api.spotify.com/v1/tracks/6XnmPBOZfmvRHW1BSbwugJ,https://api.spotify.com/v1/audio-analysis/6XnmPBOZfmvRHW1BSbwugJ,177894,4
157,Fallin’ (Adrenaline) - Acoustic,Hit Acoustique,0.518,0.381,0,-7.093,1,0.0325,0.627,0.0,0.103,0.488,133.521,audio_features,7MwnbWnZCBg1iK7uAreNhm,spotify:track:7MwnbWnZCBg1iK7uAreNhm,https://api.spotify.com/v1/tracks/7MwnbWnZCBg1iK7uAreNhm,https://api.spotify.com/v1/audio-analysis/7MwnbWnZCBg1iK7uAreNhm,215725,4
158,Girls Like Us - Piano Version,Hit Acoustique,0.661,0.274,1,-9.764,1,0.0315,0.828,0.0,0.116,0.312,100.202,audio_features,5BPYhountssVohoID7bS40,spotify:track:5BPYhountssVohoID7bS40,https://api.spotify.com/v1/tracks/5BPYhountssVohoID7bS40,https://api.spotify.com/v1/audio-analysis/5BPYhountssVohoID7bS40,185837,4
159,drivers license - Acoustic,Hit Acoustique,0.515,0.259,10,-7.688,1,0.0375,0.875,0.0,0.109,0.284,145.851,audio_features,3uRyuXf29unDXTFNNXHrYl,spotify:track:3uRyuXf29unDXTFNNXHrYl,https://api.spotify.com/v1/tracks/3uRyuXf29unDXTFNNXHrYl,https://api.spotify.com/v1/audio-analysis/3uRyuXf29unDXTFNNXHrYl,235068,4
160,Head Shoulders Knees & Toes (feat. Norma Jean Martine) - Acoustic,Hit Acoustique,0.481,0.392,6,-11.296,0,0.0281,0.466,9.68e-05,0.136,0.39,98.675,audio_features,07X4FAhX2R6xnAwd6ToUUx,spotify:track:07X4FAhX2R6xnAwd6ToUUx,https://api.spotify.com/v1/tracks/07X4FAhX2R6xnAwd6ToUUx,https://api.spotify.com/v1/audio-analysis/07X4FAhX2R6xnAwd6ToUUx,177175,4
161,Don't Call Me Up - Acoustic,Hit Acoustique,0.52,0.425,9,-5.736,1,0.0383,0.807,0.0,0.149,0.673,92.251,audio_features,3a8gsld8gQzvfyLfPO1LP1,spotify:track:3a8gsld8gQzvfyLfPO1LP1,https://api.spotify.com/v1/tracks/3a8gsld8gQzvfyLfPO1LP1,https://api.spotify.com/v1/audio-analysis/3a8gsld8gQzvfyLfPO1LP1,212579,4
162,Intentions - Acoustic,Hit Acoustique,0.711,0.411,9,-6.657,1,0.035,0.594,0.0,0.0903,0.791,73.997,audio_features,6VkmdRz8YgHFQV3ZNTJAWU,spotify:track:6VkmdRz8YgHFQV3ZNTJAWU,https://api.spotify.com/v1/tracks/6VkmdRz8YgHFQV3ZNTJAWU,https://api.spotify.com/v1/audio-analysis/6VkmdRz8YgHFQV3ZNTJAWU,160612,4
163,death bed (coffee for your head) - Acoustic Mix,Hit Acoustique,0.725,0.36,0,-6.513,1,0.058,0.959,9.73e-06,0.126,0.847,71.632,audio_features,7kVssG465tU7XWgfrseOVS,spotify:track:7kVssG465tU7XWgfrseOVS,https://api.spotify.com/v1/tracks/7kVssG465tU7XWgfrseOVS,https://api.spotify.com/v1/audio-analysis/7kVssG465tU7XWgfrseOVS,148356,4
164,Last Hurrah - Acoustic,Hit Acoustique,0.627,0.378,11,-8.863,0,0.126,0.697,0.0,0.134,0.643,173.671,audio_features,7eoKwUoGIQSQLusZiQIvmm,spotify:track:7eoKwUoGIQSQLusZiQIvmm,https://api.spotify.com/v1/tracks/7eoKwUoGIQSQLusZiQIvmm,https://api.spotify.com/v1/audio-analysis/7eoKwUoGIQSQLusZiQIvmm,146786,4
165,I Don't Care - Acoustic,Hit Acoustique,0.706,0.349,6,-8.125,1,0.0302,0.791,0.0,0.108,0.624,94.058,audio_features,1m84zLz4WizjR4mCDoXReg,spotify:track:1m84zLz4WizjR4mCDoXReg,https://api.spotify.com/v1/tracks/1m84zLz4WizjR4mCDoXReg,https://api.spotify.com/v1/audio-analysis/1m84zLz4WizjR4mCDoXReg,238220,4
166,Castles - Acoustic,Hit Acoustique,0.583,0.276,4,-4.32,1,0.0333,0.909,0.0,0.0987,0.214,112.784,audio_features,76mnMmcrLA3Rv5JtrjvfS7,spotify:track:76mnMmcrLA3Rv5JtrjvfS7,https://api.spotify.com/v1/tracks/76mnMmcrLA3Rv5JtrjvfS7,https://api.spotify.com/v1/audio-analysis/76mnMmcrLA3Rv5JtrjvfS7,199535,4
167,Savage Love - Acoustic Cover,Hit Acoustique,0.661,0.278,3,-10.188,1,0.041,0.89,0.0,0.117,0.347,119.792,audio_features,4VHM8pHDSBnzIppLyeMyJ8,spotify:track:4VHM8pHDSBnzIppLyeMyJ8,https://api.spotify.com/v1/tracks/4VHM8pHDSBnzIppLyeMyJ8,https://api.spotify.com/v1/audio-analysis/4VHM8pHDSBnzIppLyeMyJ8,230500,4
168,Before You Go - Guitar Acoustic,Hit Acoustique,0.477,0.445,3,-5.395,1,0.0338,0.717,0.0,0.0996,0.466,82.765,audio_features,27829SWtwhWUANViVTEpol,spotify:track:27829SWtwhWUANViVTEpol,https://api.spotify.com/v1/tracks/27829SWtwhWUANViVTEpol,https://api.spotify.com/v1/audio-analysis/27829SWtwhWUANViVTEpol,218900,3
169,Beautiful Scars (Maximillian x Moira Dela Torre) - Acoustic,Hit Acoustique,0.785,0.317,3,-8.138,0,0.0379,0.851,0.0,0.104,0.783,132.729,audio_features,2vcDl2SLudnltyDEos3v6E,spotify:track:2vcDl2SLudnltyDEos3v6E,https://api.spotify.com/v1/tracks/2vcDl2SLudnltyDEos3v6E,https://api.spotify.com/v1/audio-analysis/2vcDl2SLudnltyDEos3v6E,157780,4
170,Be Honest (feat. Burna Boy) (acoustic),Hit Acoustique,0.689,0.264,0,-10.809,1,0.229,0.742,0.0,0.0982,0.695,91.948,audio_features,29OB96bcpEnlfbdVREAr83,spotify:track:29OB96bcpEnlfbdVREAr83,https://api.spotify.com/v1/tracks/29OB96bcpEnlfbdVREAr83,https://api.spotify.com/v1/audio-analysis/29OB96bcpEnlfbdVREAr83,191170,4
171,Evidemment - Version Acoustique,Hit Acoustique,0.541,0.297,10,-9.765,1,0.0618,0.698,0.0,0.144,0.331,81.679,audio_features,2xQeykrgmC01UqRpkrT0Zg,spotify:track:2xQeykrgmC01UqRpkrT0Zg,https://api.spotify.com/v1/tracks/2xQeykrgmC01UqRpkrT0Zg,https://api.spotify.com/v1/audio-analysis/2xQeykrgmC01UqRpkrT0Zg,231027,4
172,Power Over Me - Acoustic,Hit Acoustique,0.609,0.489,9,-6.001,0,0.0424,0.85,0.0,0.104,0.567,115.902,audio_features,47rNYq9IUveetu35c65xTw,spotify:track:47rNYq9IUveetu35c65xTw,https://api.spotify.com/v1/tracks/47rNYq9IUveetu35c65xTw,https://api.spotify.com/v1/audio-analysis/47rNYq9IUveetu35c65xTw,200436,4
173,Dance Monkey,Hit Acoustique,0.541,0.192,0,-13.995,0,0.0282,0.893,0.0,0.193,0.317,139.938,audio_features,4zYkSXrfgJyrNkNv3mTiIZ,spotify:track:4zYkSXrfgJyrNkNv3mTiIZ,https://api.spotify.com/v1/tracks/4zYkSXrfgJyrNkNv3mTiIZ,https://api.spotify.com/v1/audio-analysis/4zYkSXrfgJyrNkNv3mTiIZ,197851,4
174,Un peu plus souvent,Made in France,0.86,0.676,0,-7.258,0,0.0397,0.413,0.592,0.108,0.899,119.994,audio_features,4bwPVMQoabglAtg0HqiUuO,spotify:track:4bwPVMQoabglAtg0HqiUuO,https://api.spotify.com/v1/tracks/4bwPVMQoabglAtg0HqiUuO,https://api.spotify.com/v1/audio-analysis/4bwPVMQoabglAtg0HqiUuO,201720,4
175,Les jolies choses,Made in France,0.667,0.734,0,-9.891,1,0.318,0.61,0.0523,0.641,0.145,142.968,audio_features,03WMhty0KQ2ppU30LiyKy4,spotify:track:03WMhty0KQ2ppU30LiyKy4,https://api.spotify.com/v1/tracks/03WMhty0KQ2ppU30LiyKy4,https://api.spotify.com/v1/audio-analysis/03WMhty0KQ2ppU30LiyKy4,222373,4
176,Médicament,Made in France,0.718,0.526,1,-9.132,0,0.0687,0.684,0.000372,0.337,0.698,91.988,audio_features,6ths4lLgtobquTsQ6hM6oa,spotify:track:6ths4lLgtobquTsQ6hM6oa,https://api.spotify.com/v1/tracks/6ths4lLgtobquTsQ6hM6oa,https://api.spotify.com/v1/audio-analysis/6ths4lLgtobquTsQ6hM6oa,202985,4
177,+ La vie,Made in France,0.816,0.554,3,-6.176,0,0.0283,0.618,0.000636,0.0727,0.95,111.021,audio_features,6UWcp6ASpVIvUWX5eZMtp2,spotify:track:6UWcp6ASpVIvUWX5eZMtp2,https://api.spotify.com/v1/tracks/6UWcp6ASpVIvUWX5eZMtp2,https://api.spotify.com/v1/audio-analysis/6UWcp6ASpVIvUWX5eZMtp2,229093,4
178,SÉMANTIQUE,Made in France,0.651,0.695,6,-6.013,0,0.0411,0.107,2.73e-05,0.114,0.262,109.992,audio_features,2giJeD2J4YowE79mo8Fnqm,spotify:track:2giJeD2J4YowE79mo8Fnqm,https://api.spotify.com/v1/tracks/2giJeD2J4YowE79mo8Fnqm,https://api.spotify.com/v1/audio-analysis/2giJeD2J4YowE79mo8Fnqm,200440,4
179,Peur des filles,Made in France,0.915,0.408,1,-10.705,0,0.0868,0.0796,0.158,0.218,0.6,102.02,audio_features,2PfPIIxUiH9Y7miXqiQdqv,spotify:track:2PfPIIxUiH9Y7miXqiQdqv,https://api.spotify.com/v1/tracks/2PfPIIxUiH9Y7miXqiQdqv,https://api.spotify.com/v1/audio-analysis/2PfPIIxUiH9Y7miXqiQdqv,208805,4
180,ophelie,Made in France,0.752,0.48,1,-9.921,1,0.0447,0.625,0.0256,0.0943,0.655,102.018,audio_features,7CaFGdmcY0tZev9f6zKzDR,spotify:track:7CaFGdmcY0tZev9f6zKzDR,https://api.spotify.com/v1/tracks/7CaFGdmcY0tZev9f6zKzDR,https://api.spotify.com/v1/audio-analysis/7CaFGdmcY0tZev9f6zKzDR,236168,4
181,Meguro,Made in France,0.75,0.709,5,-6.437,0,0.149,0.0439,0.241,0.304,0.694,107.006,audio_features,1QBhGI8QTvMYpp6i8FYiE0,spotify:track:1QBhGI8QTvMYpp6i8FYiE0,https://api.spotify.com/v1/tracks/1QBhGI8QTvMYpp6i8FYiE0,https://api.spotify.com/v1/audio-analysis/1QBhGI8QTvMYpp6i8FYiE0,204875,4
182,Dans mes rêves,Made in France,0.558,0.568,11,-8.428,0,0.0511,0.0509,0.043,0.0674,0.387,102.99,audio_features,4mVY5qhPe2PWDvf7E2Sn0d,spotify:track:4mVY5qhPe2PWDvf7E2Sn0d,https://api.spotify.com/v1/tracks/4mVY5qhPe2PWDvf7E2Sn0d,https://api.spotify.com/v1/audio-analysis/4mVY5qhPe2PWDvf7E2Sn0d,223947,4
183,Les bonnes manières,Made in France,0.762,0.471,8,-9.657,1,0.166,0.658,0.631,0.101,0.658,167.033,audio_features,1tmEnZhAhwUjzwJ7L0QFAh,spotify:track:1tmEnZhAhwUjzwJ7L0QFAh,https://api.spotify.com/v1/tracks/1tmEnZhAhwUjzwJ7L0QFAh,https://api.spotify.com/v1/audio-analysis/1tmEnZhAhwUjzwJ7L0QFAh,178973,4
184,Avec toi,Made in France,0.723,0.718,8,-7.714,0,0.0487,0.0082,0.00105,0.22,0.675,114.014,audio_features,7Id3qONAw6sXE92FlfZEWI,spotify:track:7Id3qONAw6sXE92FlfZEWI,https://api.spotify.com/v1/tracks/7Id3qONAw6sXE92FlfZEWI,https://api.spotify.com/v1/audio-analysis/7Id3qONAw6sXE92FlfZEWI,223160,4
185,What A Life (j'fais ma life) [feat. Suzane],Made in France,0.725,0.564,9,-5.64,0,0.039,0.499,0.0,0.074,0.548,113.881,audio_features,3KkdZgcQxYQQZQXumGO1Cy,spotify:track:3KkdZgcQxYQQZQXumGO1Cy,https://api.spotify.com/v1/tracks/3KkdZgcQxYQQZQXumGO1Cy,https://api.spotify.com/v1/audio-analysis/3KkdZgcQxYQQZQXumGO1Cy,185942,4
186,Pas d'ici,Made in France,0.677,0.723,6,-7.765,0,0.041,0.0698,1.26e-05,0.102,0.584,115.019,audio_features,3UBZKE16VUDdeZj1VOPL0b,spotify:track:3UBZKE16VUDdeZj1VOPL0b,https://api.spotify.com/v1/tracks/3UBZKE16VUDdeZj1VOPL0b,https://api.spotify.com/v1/audio-analysis/3UBZKE16VUDdeZj1VOPL0b,217078,4
187,Mauvaises habitudes,Made in France,0.792,0.586,2,-9.521,0,0.0621,0.438,2.27e-05,0.111,0.238,117.034,audio_features,0s1QWICdAhug2jCIZJ4QQZ,spotify:track:0s1QWICdAhug2jCIZJ4QQZ,https://api.spotify.com/v1/tracks/0s1QWICdAhug2jCIZJ4QQZ,https://api.spotify.com/v1/audio-analysis/0s1QWICdAhug2jCIZJ4QQZ,145003,4
188,Nos regards,Made in France,0.707,0.459,2,-8.59,0,0.0329,0.0152,0.000116,0.114,0.536,97.977,audio_features,3EpySzSXQYevKTq1glwGos,spotify:track:3EpySzSXQYevKTq1glwGos,https://api.spotify.com/v1/tracks/3EpySzSXQYevKTq1glwGos,https://api.spotify.com/v1/audio-analysis/3EpySzSXQYevKTq1glwGos,210111,4
189,Shining Light,Made in France,0.662,0.422,4,-11.185,0,0.0396,0.203,0.0,0.104,0.236,115.938,audio_features,44bUdMl0JyKxyDS4qku5SB,spotify:track:44bUdMl0JyKxyDS4qku5SB,https://api.spotify.com/v1/tracks/44bUdMl0JyKxyDS4qku5SB,https://api.spotify.com/v1/audio-analysis/44bUdMl0JyKxyDS4qku5SB,217413,4
190,Paris en août,Made in France,0.709,0.554,0,-9.802,1,0.0734,0.375,0.000796,0.108,0.631,138.117,audio_features,6R3xtNGXOTqp8Qzuf22jaW,spotify:track:6R3xtNGXOTqp8Qzuf22jaW,https://api.spotify.com/v1/tracks/6R3xtNGXOTqp8Qzuf22jaW,https://api.spotify.com/v1/audio-analysis/6R3xtNGXOTqp8Qzuf22jaW,210147,4
191,La Cigarette,Made in France,0.617,0.558,11,-8.491,0,0.22,0.0132,0.035,0.135,0.487,165.899,audio_features,6FaOW5zkj9QtfDSTeHkUCI,spotify:track:6FaOW5zkj9QtfDSTeHkUCI,https://api.spotify.com/v1/tracks/6FaOW5zkj9QtfDSTeHkUCI,https://api.spotify.com/v1/audio-analysis/6FaOW5zkj9QtfDSTeHkUCI,192454,4
192,Noir - Radio Edit,Made in France,0.848,0.496,6,-7.738,1,0.0647,0.00079,0.00843,0.0777,0.903,121.047,audio_features,3w5V2euF3wWJnZkkt0QBxq,spotify:track:3w5V2euF3wWJnZkkt0QBxq,https://api.spotify.com/v1/tracks/3w5V2euF3wWJnZkkt0QBxq,https://api.spotify.com/v1/audio-analysis/3w5V2euF3wWJnZkkt0QBxq,161653,4
193,Tata,Made in France,0.854,0.789,5,-5.786,0,0.0581,0.0155,0.00246,0.0876,0.73,93.5,audio_features,5toHaNWeaCf5cw9Jfn6yK4,spotify:track:5toHaNWeaCf5cw9Jfn6yK4,https://api.spotify.com/v1/tracks/5toHaNWeaCf5cw9Jfn6yK4,https://api.spotify.com/v1/audio-analysis/5toHaNWeaCf5cw9Jfn6yK4,238728,4
194,Mauvaise Idée,Made in France,0.468,0.787,2,-5.739,0,0.0445,0.00148,0.032,0.115,0.543,164.15,audio_features,1yYLMVMSM2u7t1yfzAivy1,spotify:track:1yYLMVMSM2u7t1yfzAivy1,https://api.spotify.com/v1/tracks/1yYLMVMSM2u7t1yfzAivy1,https://api.spotify.com/v1/audio-analysis/1yYLMVMSM2u7t1yfzAivy1,223027,4
195,Insomnie,Made in France,0.803,0.549,0,-12.212,1,0.0892,0.599,0.0592,0.107,0.609,129.944,audio_features,0T9wtwG6ZJNgeqBBiGrwGK,spotify:track:0T9wtwG6ZJNgeqBBiGrwGK,https://api.spotify.com/v1/tracks/0T9wtwG6ZJNgeqBBiGrwGK,https://api.spotify.com/v1/audio-analysis/0T9wtwG6ZJNgeqBBiGrwGK,157293,4
196,En Douce,Made in France,0.615,0.524,8,-10.755,1,0.0333,0.383,0.154,0.112,0.795,179.901,audio_features,04EchQ81oKTRmabY8QMLsq,spotify:track:04EchQ81oKTRmabY8QMLsq,https://api.spotify.com/v1/tracks/04EchQ81oKTRmabY8QMLsq,https://api.spotify.com/v1/audio-analysis/04EchQ81oKTRmabY8QMLsq,214494,4
197,Toi & moi - Edit,Made in France,0.741,0.683,8,-7.393,0,0.0554,0.0261,0.000138,0.0768,0.825,101.039,audio_features,6roMwL3sNdHRO2MRVmkBRn,spotify:track:6roMwL3sNdHRO2MRVmkBRn,https://api.spotify.com/v1/tracks/6roMwL3sNdHRO2MRVmkBRn,https://api.spotify.com/v1/audio-analysis/6roMwL3sNdHRO2MRVmkBRn,186460,4
198,Space Trip,Made in France,0.617,0.607,11,-7.469,1,0.0468,0.29,0.199,0.101,0.493,78.024,audio_features,5kA30CMKo6wUWiINlG4YXt,spotify:track:5kA30CMKo6wUWiINlG4YXt,https://api.spotify.com/v1/tracks/5kA30CMKo6wUWiINlG4YXt,https://api.spotify.com/v1/audio-analysis/5kA30CMKo6wUWiINlG4YXt,216307,4
199,La vie de tous les jours,Made in France,0.884,0.392,8,-9.749,1,0.0634,0.655,0.00216,0.166,0.708,101.05,audio_features,5smfgFsXaD4F510jOD0wLa,spotify:track:5smfgFsXaD4F510jOD0wLa,https://api.spotify.com/v1/tracks/5smfgFsXaD4F510jOD0wLa,https://api.spotify.com/v1/audio-analysis/5smfgFsXaD4F510jOD0wLa,173253,4
200,Suzanne,Made in France,0.48,0.202,7,-12.081,1,0.0359,0.911,2.31e-06,0.12,0.459,137.849,audio_features,5OSMwHdDsn4a7VBEOFACWg,spotify:track:5OSMwHdDsn4a7VBEOFACWg,https://api.spotify.com/v1/tracks/5OSMwHdDsn4a7VBEOFACWg,https://api.spotify.com/v1/audio-analysis/5OSMwHdDsn4a7VBEOFACWg,229760,4
201,Disco Dream,Made in France,0.703,0.687,10,-8.029,0,0.0449,0.299,0.0597,0.241,0.833,124.985,audio_features,1hp6svNriVSFySA6rhsI5a,spotify:track:1hp6svNriVSFySA6rhsI5a,https://api.spotify.com/v1/tracks/1hp6svNriVSFySA6rhsI5a,https://api.spotify.com/v1/audio-analysis/1hp6svNriVSFySA6rhsI5a,202805,4
202,Orange Mountains,Made in France,0.411,0.528,9,-9.656,0,0.0305,0.327,0.173,0.112,0.412,160.197,audio_features,45UT1NY9lpbJfdYp5Kdd1U,spotify:track:45UT1NY9lpbJfdYp5Kdd1U,https://api.spotify.com/v1/tracks/45UT1NY9lpbJfdYp5Kdd1U,https://api.spotify.com/v1/audio-analysis/45UT1NY9lpbJfdYp5Kdd1U,266456,4
203,Nouveau Genre,Made in France,0.875,0.558,2,-8.645,0,0.0447,0.035,1.09e-05,0.171,0.807,124.998,audio_features,0hLa19JP4bItkpyTjopqOb,spotify:track:0hLa19JP4bItkpyTjopqOb,https://api.spotify.com/v1/tracks/0hLa19JP4bItkpyTjopqOb,https://api.spotify.com/v1/audio-analysis/0hLa19JP4bItkpyTjopqOb,202520,4
